date,platform,campaign_type,industry,country,impressions,clicks,CTR,CPC,ad_spend,conversions,CPA,revenue,ROAS,conversion_rate,spend_efficiency,ctr_cpc_ratio,log_impressions,cost_per_impression,high_roas,platform_enc,campaign_type_enc,industry_enc,country_enc
2024-05-21,Google Ads,Video,SaaS,Germany,30343,743,0.0245,3.05,2266.15,39,58.11,7450.31,3.29,0.052489905787348586,3.2876508615934514,0.008032784251546148,10.320354083368734,0.07468444122202815,0,0,3,4,2
2024-08-23,Meta Ads,Display,SaaS,Germany,6903,225,0.0326,1.92,432.0,7,61.71,513.46,1.19,0.03111111111111111,1.188564814814815,0.0169791578233553,8.839856232763264,0.06258148631029987,0,1,0,4,2
2024-02-18,TikTok Ads,Display,SaaS,USA,194291,9248,0.0476,1.08,9987.84,669,14.93,34771.85,3.48,0.07233996539792388,3.4814184047802126,0.04407403326478402,12.177117461074753,0.051406601438049114,0,2,0,4,6
2024-08-09,Meta Ads,Shopping,Healthcare,India,25704,616,0.024,1.0,616.0,18,34.22,2381.36,3.87,0.02922077922077922,3.865844155844156,0.023999976000024,10.154440804489605,0.023965141612200435,0,1,2,3,3
2024-05-31,Google Ads,Display,Healthcare,Germany,18696,327,0.0175,2.61,853.47,8,106.68,1284.99,1.51,0.024464831804281346,1.5056065239551477,0.006704978273954685,9.836118362165275,0.045649871630295255,0,0,0,3,2
2024-02-16,Meta Ads,Video,EdTech,UK,165408,1670,0.0101,1.3,2171.0,80,27.14,9561.0,4.4,0.04790419161676647,4.403961308152925,0.007769224792904005,12.01617647363429,0.013125120913136003,1,1,3,1,5
2024-04-14,Google Ads,Search,E-commerce,Australia,191372,11711,0.0612,2.48,29043.28,335,86.7,75028.42,2.58,0.02860558449321151,2.5833314969934524,0.0246774094042704,12.161979682219549,0.15176347637062892,0,0,1,0,0
2024-09-06,Meta Ads,Display,EdTech,USA,71247,1888,0.0265,0.47,887.36,57,15.57,9045.86,10.19,0.030190677966101694,10.194126397403535,0.05638285875987498,11.173922027561483,0.012454699847011103,1,1,0,1,6
2024-04-11,TikTok Ads,Search,Fintech,UAE,132294,7527,0.0569,0.9,6774.3,262,25.86,50030.33,7.39,0.03480802444533015,7.385313611738482,0.06322215197538669,11.792789556493942,0.05120640391854506,1,2,1,2,4
2024-12-29,TikTok Ads,Display,E-commerce,Germany,66086,3317,0.0502,0.33,1094.61,206,5.31,51119.73,46.7,0.0621043111245101,46.701318277742764,0.15212075114923895,11.09872733478783,0.016563417365251337,1,2,0,0,2
2024-12-23,Google Ads,Search,Healthcare,UK,186232,9292,0.0499,2.4,22300.8,265,84.15,67766.02,3.04,0.028519156263452434,3.0387259649878033,0.020791658003475832,12.134753856908189,0.11974741183040508,0,0,1,3,5
2024-11-01,TikTok Ads,Shopping,Healthcare,India,145225,5562,0.0383,0.84,4672.08,378,12.36,102053.93,21.84,0.06796116504854369,21.8433609869694,0.045595183815257366,11.886046428703784,0.03217132036495094,1,2,2,3,3
2024-05-27,Google Ads,Search,SaaS,Germany,15470,529,0.0342,1.2,634.8,5,126.96,1223.76,1.93,0.00945179584120983,1.927788279773157,0.028499976250019796,9.646722582719068,0.04103425985778927,0,0,1,4,2
2024-04-05,Google Ads,Display,Healthcare,Australia,91814,2607,0.0284,2.48,6465.36,129,50.12,25405.84,3.93,0.04948216340621404,3.9295321528886253,0.011451608285641821,11.42753096195328,0.07041801903849086,0,0,0,3,0
2024-03-24,Google Ads,Display,EdTech,Australia,96087,3238,0.0337,3.04,9843.52,45,218.74,7783.0,0.79,0.013897467572575664,0.7906724423783361,0.011085522669235964,11.473019717234326,0.1024438269484946,0,0,0,1,0
2024-03-12,Google Ads,Shopping,Fintech,Germany,92943,5037,0.0542,2.26,11383.62,232,49.07,64994.16,5.71,0.04605916219972206,5.709445677209886,0.02398229027332289,11.439752440232313,0.12247958426132147,1,0,2,2,2
2024-04-10,Meta Ads,Display,SaaS,India,36411,873,0.024,2.03,1772.19,47,37.71,13565.96,7.65,0.053837342497136315,7.654912847945197,0.011822654274554546,10.502653669625179,0.048671829941501196,1,1,0,4,3
2024-08-17,Meta Ads,Video,EdTech,USA,145170,4688,0.0323,1.75,8204.0,106,77.4,30413.14,3.71,0.022610921501706484,3.7071111652852267,0.018457132310210112,11.885667636907328,0.05651305366122477,0,1,3,1,6
2024-03-25,Google Ads,Video,E-commerce,Germany,146428,2796,0.0191,2.24,6263.04,164,38.19,33829.22,5.4,0.058655221745350504,5.401405707132639,0.008526781907686647,11.894295948324318,0.04277214740350206,1,0,3,0,2
2024-08-28,Google Ads,Search,Fintech,Germany,151772,6237,0.0411,1.02,6361.74,302,21.07,77929.21,12.25,0.04842071508738175,12.249669115682188,0.040294078143060644,11.930141262511054,0.04191642727248768,1,0,1,2,2
2024-01-19,TikTok Ads,Search,E-commerce,USA,179561,8600,0.0479,1.44,12384.0,212,58.42,34386.07,2.78,0.024651162790697675,2.776652939276486,0.03326386578898209,12.098275831171998,0.06896820579078976,0,2,1,0,6
2024-09-11,Google Ads,Search,EdTech,UAE,100381,5691,0.0567,0.83,4723.53,321,14.72,58283.85,12.34,0.05640484976278334,12.33904516325714,0.06831317070702325,11.516738187298145,0.047056016576842226,1,0,1,1,4
2024-12-23,TikTok Ads,Display,E-commerce,India,180552,6030,0.0334,1.7,10251.0,383,26.77,23539.41,2.3,0.06351575456053069,2.29630377524144,0.019647047266442785,12.103779642463435,0.056775887279011034,0,2,0,0,3
2024-07-03,TikTok Ads,Display,EdTech,USA,163328,4981,0.0305,1.21,6027.01,142,42.44,21158.33,3.51,0.028508331660309173,3.5105848505311923,0.025206590738354764,12.003521850454511,0.036901266163793106,0,2,0,1,6
2024-06-03,TikTok Ads,Display,EdTech,USA,93635,4363,0.0466,1.36,5933.68,117,50.72,29999.39,5.06,0.02681641072656429,5.055781572312629,0.03426468068773479,11.447170203904761,0.0633703209270038,1,2,0,1,6
2024-12-29,Google Ads,Display,SaaS,UAE,133526,4633,0.0347,3.07,14223.31,340,41.83,62193.85,4.37,0.07338657457371034,4.372670637144237,0.011302927914355729,11.802058983564246,0.10652090229618201,1,0,0,4,4
2024-02-06,TikTok Ads,Video,E-commerce,Canada,48475,3160,0.0652,0.76,2401.6,124,19.37,19990.89,8.32,0.039240506329113925,8.3239881745503,0.08578936080347262,10.788824109088377,0.049543063434760184,1,2,3,0,1
2024-11-13,TikTok Ads,Video,Fintech,India,195722,12624,0.0645,2.01,25374.24,755,33.61,129016.77,5.08,0.05980671736375159,5.08455701530371,0.03208953627386255,12.184455673305207,0.12964429139289402,1,2,3,2,3
2024-05-04,Google Ads,Search,Healthcare,UK,106277,6961,0.0655,2.96,20604.56,180,114.47,42397.44,2.06,0.0258583536848154,2.057672670515653,0.0221283709025774,11.573813581480652,0.19387600327446203,0,0,1,3,5
2024-01-22,Google Ads,Shopping,Fintech,Australia,153953,5095,0.0331,2.86,14571.7,110,132.47,30634.7,2.1,0.021589793915603533,2.102342211272535,0.011573422526775339,11.944409135476945,0.09465031535598527,0,0,2,2,0
2024-09-07,Meta Ads,Video,Healthcare,Germany,142135,2387,0.0168,1.92,4583.04,98,46.77,25385.35,5.54,0.04105571847507331,5.538976312665828,0.008749995442710707,11.864539624715741,0.032244274809160305,1,1,3,3,2
2024-11-25,Google Ads,Shopping,EdTech,Canada,107891,3733,0.0346,2.31,8623.23,148,58.27,15202.91,1.76,0.03964639699973212,1.7630180338457864,0.01497834849422143,11.588886005772773,0.07992538765976773,0,0,2,1,1
2024-03-20,TikTok Ads,Video,SaaS,USA,191380,8171,0.0427,0.5,4085.5,572,7.14,155778.92,38.13,0.07000367152123363,38.12970750214173,0.0853998292003416,12.162021484525997,0.021347580729438813,1,2,3,4,6
2024-08-11,Meta Ads,Search,Healthcare,UK,123372,3355,0.0272,2.3,7716.5,224,34.45,57352.38,7.43,0.06676602086438152,7.4324343938314,0.011826081814747036,11.722967565864773,0.06254660700969426,1,1,1,3,5
2024-12-24,Google Ads,Search,E-commerce,UAE,104464,4314,0.0413,2.26,9749.64,82,118.9,10226.11,1.05,0.019007881316643487,1.0488705223987758,0.018274328197199916,11.556607366056351,0.09333014244141521,0,0,1,0,4
2024-06-03,Google Ads,Video,SaaS,UK,113502,2235,0.0197,1.21,2704.35,34,79.54,6126.9,2.27,0.015212527964205816,2.2655721337844583,0.01628097828018324,11.639584547272344,0.023826452397314585,0,0,3,4,5
2024-09-09,Google Ads,Shopping,Healthcare,Australia,95196,3170,0.0333,1.05,3328.5,170,19.58,13047.52,3.92,0.05362776025236593,3.919939912873667,0.03171425551023285,11.463703707677881,0.03496470439934451,0,0,2,3,0
2024-01-27,Google Ads,Display,Healthcare,UK,86362,2547,0.0295,1.41,3591.27,164,21.9,33307.3,9.27,0.06438947781703966,9.274518485104156,0.02092197097732555,11.366314622330153,0.04158391422153262,1,0,0,3,5
2024-06-28,Google Ads,Search,E-commerce,USA,78532,4735,0.0603,2.82,13352.7,310,43.07,45765.16,3.43,0.06546990496304118,3.4274086888794026,0.021382971140790377,11.271274197600277,0.1700287780777263,0,0,1,0,6
2024-03-19,Google Ads,Shopping,Healthcare,Canada,184081,5135,0.0279,2.18,11194.3,96,116.61,24545.05,2.19,0.0186952288218111,2.192638217664347,0.012798159266899417,12.1231365894916,0.060811816537285214,0,0,2,3,1
2024-01-28,Meta Ads,Display,Healthcare,Canada,93966,2104,0.0224,0.97,2040.88,157,13.0,6975.9,3.42,0.07461977186311787,3.4180843557680998,0.023092759698185878,11.450698935785022,0.021719345295106742,0,1,0,3,1
2024-07-23,Google Ads,Video,SaaS,UAE,28667,1338,0.0467,2.9,3880.2,24,161.67,3421.56,0.88,0.017937219730941704,0.8817999072212773,0.016103442722950785,10.26353679711381,0.13535424006697597,0,0,3,4,4
2024-01-21,Google Ads,Display,Healthcare,Australia,154239,7465,0.0484,3.2,23888.0,484,49.36,25632.04,1.07,0.06483590087073007,1.073009042196919,0.015124995273438975,11.946265109844372,0.15487652279903266,0,0,0,3,0
2024-04-05,Meta Ads,Video,Fintech,UAE,103576,1263,0.0122,0.47,593.61,22,26.98,5190.25,8.74,0.01741884402216944,8.74353531780125,0.02595739158001792,11.54807057643815,0.005731153935274581,1,1,3,2,4
2024-09-25,TikTok Ads,Video,EdTech,India,111154,5124,0.0461,0.89,4560.36,368,12.39,82164.4,18.02,0.07181889149102264,18.01708637037427,0.0517976946093319,11.618680902636092,0.041027403422279,1,2,3,1,3
2024-10-28,Google Ads,Search,E-commerce,USA,104456,6403,0.0613,2.11,13510.33,440,30.71,111130.68,8.23,0.06871778853662346,8.22560810875826,0.029052118932645057,11.556530782450949,0.12933991345638354,1,0,1,0,6
2024-10-12,Meta Ads,Display,SaaS,UAE,173307,3292,0.019,1.03,3390.76,74,45.82,21574.44,6.36,0.022478736330498177,6.362715143507649,0.018446584032442686,12.062825637361833,0.01956504930556758,1,1,0,4,4
2024-03-10,Google Ads,Display,Fintech,Australia,197459,5667,0.0287,3.56,20174.52,105,192.14,17723.39,0.88,0.018528321863419798,0.8785036769152376,0.008061795488259693,12.19329131116544,0.10217067846996085,0,0,0,2,0
2024-09-01,TikTok Ads,Video,EdTech,UK,154676,5970,0.0386,1.09,6507.3,107,60.82,14099.39,2.17,0.01792294807370184,2.1667035483226527,0.035412811547879314,11.949094350653398,0.04207052160645478,0,2,3,1,5
2024-04-24,Meta Ads,Video,Fintech,India,138528,3698,0.0267,2.27,8394.46,264,31.8,34788.99,4.14,0.0713899405083829,4.144279679693512,0.011762109355898963,11.83883496897287,0.06059756872256872,0,1,3,2,3
2024-08-01,Google Ads,Display,SaaS,Canada,188490,6879,0.0365,2.84,19536.36,279,70.02,18268.77,0.94,0.040558220671609246,0.935116367634503,0.012852108150666144,12.146805539372266,0.10364666560560243,0,0,0,4,1
2024-09-21,TikTok Ads,Display,SaaS,USA,155929,6408,0.0411,0.97,6215.76,481,12.92,51123.92,8.22,0.07506242197253434,8.224886417751007,0.042371090339082124,11.95716246757893,0.039862758050138204,1,2,0,4,6
2024-05-31,Google Ads,Display,EdTech,Canada,177220,4607,0.026,2.32,10688.24,114,93.76,9297.03,0.87,0.02474495333188626,0.8698373165273235,0.011206891721167362,12.085152820289357,0.06031057442726554,0,0,0,1,1
2024-10-10,Meta Ads,Video,E-commerce,Canada,188552,6373,0.0338,0.65,4142.45,129,32.11,8973.49,2.17,0.02024164443747058,2.1662277154823837,0.051999920000123066,12.147134413458891,0.02196980143408715,0,1,3,0,1
2024-09-15,Google Ads,Video,E-commerce,Canada,136460,4462,0.0327,0.88,3926.56,322,12.19,59937.98,15.26,0.07216494845360824,15.264755918666722,0.03715904868289922,11.823794138497334,0.028774439396160048,1,0,3,0,1
2024-10-07,TikTok Ads,Display,Healthcare,Canada,124614,4573,0.0367,0.29,1326.17,240,5.53,46988.2,35.43,0.052481959326481524,35.43150576472096,0.1265512877541802,11.732984263322514,0.010642223185195886,1,2,0,3,1
2024-04-15,Meta Ads,Video,SaaS,India,28359,612,0.0216,0.75,459.0,30,15.3,6591.07,14.36,0.049019607843137254,14.359629629629628,0.0287999616000512,10.252734980646064,0.016185337987940335,1,1,3,4,3
2024-06-28,Meta Ads,Search,E-commerce,USA,81759,1316,0.0161,0.9,1184.4,46,25.75,6171.89,5.21,0.034954407294832825,5.2109844647078685,0.01788886901236776,11.311543405437531,0.014486478552819874,1,1,1,0,6
2024-04-05,Meta Ads,Video,E-commerce,Germany,131230,2139,0.0163,2.23,4769.97,105,45.43,24738.73,5.19,0.04908835904628331,5.186349180393168,0.007309413762594724,11.784714408070093,0.03634816733978511,1,1,3,0,2
2024-06-01,TikTok Ads,Search,E-commerce,Canada,49659,2413,0.0486,1.45,3498.85,191,18.32,38157.72,10.91,0.07915457936179031,10.90578904497192,0.0335172182639874,10.812955059062158,0.07045752028836666,1,2,1,0,1
2024-02-07,TikTok Ads,Display,Fintech,Germany,103029,6830,0.0663,0.52,3551.6,148,24.0,14545.74,4.1,0.021669106881405564,4.095545669557382,0.1274997548081638,11.542775486939114,0.034471847732191904,0,2,0,2,2
2024-06-01,TikTok Ads,Shopping,Healthcare,Canada,52368,3351,0.064,0.61,2044.11,117,17.47,12829.28,6.28,0.03491495076096687,6.276218011750836,0.10491786079039214,10.866070092189561,0.03903357011915674,1,2,2,3,1
2024-06-15,TikTok Ads,Video,EdTech,Canada,144585,8357,0.0578,0.52,4345.64,412,10.55,78373.31,18.03,0.049299988033983486,18.03492926243315,0.11115363239686075,11.881629765209047,0.03005595324549573,1,2,3,1,1
2024-03-22,TikTok Ads,Shopping,Fintech,UK,40308,3853,0.0956,1.09,4199.77,291,14.43,33059.93,7.87,0.07552556449519855,7.871842981877578,0.0877063415538151,10.60433004806348,0.10419197181700904,1,2,2,2,5
2024-08-08,TikTok Ads,Search,E-commerce,Germany,43635,2469,0.0566,1.21,2987.49,133,22.46,19667.27,6.58,0.05386796273795059,6.583208646723504,0.04677682084560261,10.683637776717648,0.06846545204537641,1,2,1,0,2
2024-08-08,Meta Ads,Search,EdTech,India,164074,6152,0.0375,0.95,5844.4,360,16.23,47241.24,8.08,0.05851755526657997,8.083163370063652,0.039473642659323516,12.008078919341923,0.035620512695491054,1,1,1,1,3
2024-08-13,Meta Ads,Shopping,Healthcare,Canada,107300,2693,0.0251,0.57,1535.01,153,10.03,18121.16,11.81,0.05681396212402525,11.805239053817239,0.04403501046489392,11.583393248239855,0.01430577819198509,1,1,2,3,1
2024-11-04,Meta Ads,Display,EdTech,India,177443,4400,0.0248,2.17,9548.0,231,41.33,43094.26,4.51,0.0525,4.513433179723503,0.011428566161951077,12.086410345161488,0.05380882875064105,1,1,0,1,3
2024-04-20,TikTok Ads,Shopping,EdTech,UAE,141268,7402,0.0524,1.24,9178.48,335,27.4,31326.97,3.41,0.045258038368008645,3.4130890953621953,0.042258030437072235,11.858421153236925,0.06497210974884617,0,2,2,1,4
2024-05-26,TikTok Ads,Display,EdTech,Germany,145631,4194,0.0288,0.84,3522.96,59,59.71,15427.34,4.38,0.014067715784453982,4.379084633376479,0.03428567346943635,11.888838170816369,0.024191003289134868,1,2,0,1,2
2024-11-22,TikTok Ads,Search,EdTech,Canada,191041,7393,0.0387,0.53,3918.29,446,8.79,15789.02,4.03,0.060327336669822804,4.029569021180158,0.07301873015333932,12.1602485781433,0.020510204615763108,0,2,1,1,1
2024-11-13,TikTok Ads,Video,Healthcare,UK,72145,3058,0.0424,0.77,2354.66,78,30.19,7543.67,3.2,0.025506867233485938,3.203719432954227,0.055064863552125254,11.18644712260972,0.03263788204310763,0,2,3,3,5
2024-03-04,Meta Ads,Video,SaaS,UAE,113447,1826,0.0161,1.73,3158.98,24,131.62,4477.79,1.42,0.013143483023001095,1.4174796928122368,0.009306353002108091,11.639099861141181,0.027845425617248582,0,1,3,4,4
2024-12-12,TikTok Ads,Search,Healthcare,India,195512,8328,0.0426,1.63,13574.64,198,68.56,14486.58,1.07,0.02377521613832853,1.0671796821131168,0.0261349532914397,12.183382152360469,0.06943123695732231,0,2,1,3,3
2024-06-19,Meta Ads,Search,SaaS,USA,149446,6456,0.0432,2.19,14138.64,397,35.61,118768.88,8.4,0.061493184634448576,8.400304414003045,0.01972601838994594,11.914697093907394,0.09460701524296401,1,1,1,4,6
2024-09-03,TikTok Ads,Video,SaaS,Germany,154307,9212,0.0597,1.3,11975.6,700,17.11,61706.24,5.15,0.07598784194528875,5.152663749624236,0.045923041597660315,11.946705884058439,0.07760892247273293,1,2,3,4,2
2024-11-26,Meta Ads,Display,Healthcare,India,149675,3143,0.021,1.55,4871.65,147,33.14,33184.47,6.81,0.0467706013363029,6.811751665246888,0.013548378355884932,11.91622823691371,0.032548187740103554,1,1,0,3,3
2024-04-05,TikTok Ads,Shopping,Healthcare,UAE,184065,6350,0.0345,1.34,8509.0,273,31.17,39093.51,4.59,0.04299212598425197,4.5943718415795045,0.025746249443097433,12.12304966792739,0.04622823459104121,1,2,2,3,4
2024-10-04,TikTok Ads,Search,EdTech,Germany,64484,2966,0.046,1.25,3707.5,227,16.33,27232.61,7.35,0.076534052596089,7.345275792312879,0.03679997056002356,11.074187917598492,0.057494882451460824,1,2,1,1,2
2024-07-28,Meta Ads,Video,EdTech,UAE,148088,4561,0.0308,1.36,6202.96,173,35.86,48056.97,7.75,0.03793027844770883,7.74742542270142,0.02264704217129252,11.905568723358334,0.041886986116363246,1,1,3,1,4
2024-09-09,Google Ads,Display,SaaS,India,28068,990,0.0353,1.01,999.9,28,35.71,5661.1,5.66,0.028282828282828285,5.661666166616662,0.03495046044508867,10.242421043498677,0.03562419837537409,1,0,0,4,3
2024-03-23,TikTok Ads,Search,Healthcare,USA,131385,6910,0.0526,0.34,2349.4,206,11.4,6729.96,2.86,0.029811866859623733,2.864544138929088,0.15470542733697842,11.78589483445527,0.017881797769912854,0,2,1,3,6
2024-05-16,TikTok Ads,Search,EdTech,UAE,77882,3029,0.0389,0.47,1423.63,228,6.24,44433.62,31.21,0.07527236711786069,31.211494559681938,0.0827657813494014,11.262962979545462,0.018279319996918418,1,2,1,1,4
2024-09-10,TikTok Ads,Shopping,Healthcare,UAE,90066,6025,0.0669,1.77,10664.25,417,25.57,40275.46,3.78,0.06921161825726141,3.776680029069086,0.037796588815486545,11.408309116795527,0.1184048364532676,0,2,2,3,4
2024-07-25,Meta Ads,Shopping,E-commerce,India,186775,2409,0.0129,0.69,1662.21,107,15.53,10079.71,6.06,0.044416770444167704,6.064041246292586,0.018695625078804234,12.137665316865274,0.008899531521884621,1,1,2,0,3
2024-04-15,Google Ads,Video,Fintech,India,57328,2161,0.0377,1.53,3306.33,99,33.4,17903.97,5.42,0.045812124016658955,5.415058388001198,0.024640506770910606,10.956561882875715,0.05767391152665364,1,0,3,2,3
2024-02-22,Google Ads,Video,SaaS,India,87570,3415,0.039,2.57,8776.55,236,37.19,46705.85,5.32,0.06910688140556369,5.321663979581954,0.015175091371559778,11.38020517188695,0.1002232499714514,1,0,3,4,3
2024-06-18,Meta Ads,Video,SaaS,UAE,54864,1876,0.0342,1.52,2851.52,121,23.57,23640.39,8.29,0.06449893390191898,8.290452109751993,0.022499985197378163,10.9126309014249,0.051974336541265674,1,1,3,4,4
2024-11-04,Google Ads,Display,SaaS,Australia,91861,2535,0.0276,1.24,3143.4,137,22.94,8299.82,2.64,0.05404339250493097,2.64039574982503,0.02225804656609148,11.42804272990491,0.03421909188883204,0,0,0,4,0
2024-06-04,Meta Ads,Search,E-commerce,Australia,16920,389,0.023,1.23,478.47,15,31.9,3222.58,6.74,0.038560411311053984,6.735176709093569,0.01869917178929123,9.736310733068626,0.028278368794326242,1,1,1,0,0
2024-08-16,Meta Ads,Shopping,Healthcare,India,117421,3428,0.0292,0.61,2091.08,99,21.12,25079.21,11.99,0.028879813302217037,11.993424450523175,0.04786877398561642,11.673529562346564,0.017808398838367923,1,1,2,3,3
2024-06-29,Google Ads,Display,EdTech,UK,146332,7184,0.0491,2.8,20115.2,366,54.96,40775.67,2.03,0.05094654788418708,2.0271073615972,0.01753570802296142,11.893640125482277,0.13746275592488313,0,0,0,1,5
2024-01-11,Meta Ads,Shopping,SaaS,USA,144993,2783,0.0192,1.47,4091.01,120,34.09,10562.14,2.58,0.04311893639956881,2.5817927602230255,0.013061215604615236,11.88444764123622,0.028215224183236434,0,1,2,4,6
2024-07-28,Google Ads,Display,Fintech,Canada,35702,999,0.028,1.58,1578.42,15,105.23,2820.45,1.79,0.015015015015015015,1.786881818527388,0.017721507771197614,10.482989997850549,0.04421096857318918,0,0,0,2,1
2024-09-01,Google Ads,Shopping,Healthcare,Germany,184976,6270,0.0339,2.66,16678.2,412,40.48,40433.91,2.42,0.0657097288676236,2.4243569449940643,0.012744356111144318,12.127986772007228,0.09016412940057089,0,0,2,3,2
2024-06-10,Google Ads,Search,E-commerce,UAE,119235,5258,0.0441,1.1,5783.8,141,41.02,24150.02,4.18,0.026816279954355267,4.175459040769044,0.040090872644661234,11.688860001439332,0.04850756908625823,0,0,1,0,4
2024-08-14,Google Ads,Shopping,EdTech,India,127211,3968,0.0312,2.63,10435.84,194,53.79,37337.18,3.58,0.04889112903225806,3.577783867901386,0.011863113360032942,11.753610265061099,0.08203567301569833,0,0,2,1,3
2024-12-16,TikTok Ads,Video,Fintech,USA,27584,1561,0.0566,0.94,1467.34,93,15.78,19425.98,13.24,0.05957719410634209,13.238908501097225,0.060212701901380956,10.22502742570653,0.05319533062645011,1,2,3,2,6
2024-05-25,Google Ads,Shopping,SaaS,Germany,194928,9161,0.047,1.88,17222.68,571,30.16,17839.23,1.04,0.06232944001746534,1.0357987258661254,0.024999986702134734,12.18039066868035,0.08835405893458098,0,0,2,4,2
2024-10-26,Google Ads,Search,E-commerce,Australia,90349,5420,0.06,3.02,16368.4,105,155.89,16913.07,1.03,0.01937269372693727,1.0332757019623175,0.01986754309021752,11.411446296020374,0.18116857961903285,0,0,1,0,0
2024-07-08,TikTok Ads,Video,EdTech,Germany,170011,10149,0.0597,0.55,5581.95,110,50.74,29617.76,5.31,0.010838506256774067,5.305988050770788,0.10854525719044146,12.043624301776461,0.0328328755198193,1,2,3,1,2
2024-08-06,Google Ads,Display,Healthcare,USA,54158,3374,0.0623,0.81,2732.94,55,49.69,5839.17,2.14,0.016301126259632485,2.1365891677094995,0.07691348529199346,10.899679443604768,0.0504623508992208,0,0,0,3,6
2024-01-02,Meta Ads,Display,SaaS,UK,143485,3945,0.0275,0.71,2800.95,187,14.98,30765.32,10.98,0.047401774397972114,10.983887609561043,0.038732339813605896,11.873992748446822,0.0195208558385894,1,1,0,4,5
2024-02-18,Google Ads,Video,Fintech,Canada,165470,4136,0.025,0.82,3391.52,56,60.56,12113.24,3.57,0.013539651837524178,3.5716257017502477,0.030487767697844274,12.01655123185918,0.020496283314195927,0,0,3,2,1
2024-05-11,Meta Ads,Search,EdTech,USA,112596,2668,0.0237,1.2,3201.6,39,82.09,10899.61,3.4,0.01461769115442279,3.4044259120439784,0.019749983541680383,11.631570351348783,0.028434402643077904,0,1,1,1,6
2024-07-03,Google Ads,Video,EdTech,Canada,82604,5146,0.0623,2.88,14820.48,75,197.61,11977.45,0.81,0.014574426739214923,0.8081688312389343,0.02163193693335523,11.321825490364692,0.17941600890998013,0,0,3,1,1
2024-06-25,Google Ads,Display,Healthcare,UAE,162454,4337,0.0267,1.57,6809.09,329,20.7,13568.06,1.99,0.07585888863269541,1.992639251353705,0.017006358594676054,11.99815631932473,0.04191395718172529,0,0,0,3,4
2024-10-20,TikTok Ads,Shopping,E-commerce,UK,143667,6852,0.0477,1.13,7742.76,142,54.53,19589.64,2.53,0.02072387624051372,2.530059048711312,0.04221235202446724,11.875260361117169,0.05389379607007873,0,2,2,0,5
2024-02-16,Google Ads,Video,Healthcare,Australia,83702,3900,0.0466,2.18,8502.0,60,141.7,11812.78,1.39,0.015384615384615385,1.3894119030816279,0.0213761369834234,11.335030098129154,0.1015746338199804,0,0,3,3,0
2024-02-12,TikTok Ads,Video,Fintech,USA,41497,3299,0.0795,0.65,2144.35,112,19.15,6822.75,3.18,0.033949681721733856,3.1817333924032924,0.12230750414230131,10.633400512286396,0.05167481986649637,0,2,3,2,6
2024-05-26,Google Ads,Search,Fintech,UAE,88442,2485,0.0281,2.89,7181.65,69,104.08,12989.18,1.81,0.027766599597585512,1.8086623547513456,0.009723180026581305,11.390113555698646,0.08120180457248818,0,0,1,2,4
2024-02-23,Google Ads,Shopping,SaaS,UAE,143723,4254,0.0296,1.14,4849.56,281,17.26,41783.61,8.62,0.06605547719793135,8.615958973597603,0.025964889504482894,11.875650072735507,0.03374240726953932,1,0,2,4,4
2024-10-15,Meta Ads,Search,SaaS,UK,30392,1325,0.0436,1.31,1735.75,101,17.19,3539.63,2.04,0.07622641509433963,2.039251044217197,0.033282417341666155,10.321967597721788,0.057112068965517244,0,1,1,4,5
2024-05-10,Google Ads,Video,E-commerce,India,94412,4786,0.0507,1.29,6173.94,343,18.0,93767.6,15.19,0.07166736314249895,15.18764354690846,0.03930229511449992,11.45543405451659,0.06539359403465661,1,0,3,0,3
2024-05-21,Google Ads,Video,EdTech,UK,56305,1644,0.0292,1.65,2712.6,126,21.53,24269.48,8.95,0.07664233576642336,8.94694389146944,0.01769695897154002,10.938556380385453,0.04817689370393393,1,0,3,1,5
2024-09-29,TikTok Ads,Display,SaaS,Germany,142456,9943,0.0698,0.91,9048.13,266,34.02,72736.17,8.04,0.02675248918837373,8.038806913693769,0.07670321241405229,11.866795478767862,0.06351526085247373,1,2,0,4,2
2024-12-26,Meta Ads,Display,EdTech,Australia,27169,546,0.0201,1.08,589.68,15,39.31,1578.78,2.68,0.027472527472527472,2.6773504273504276,0.01861109387861678,10.209868702420394,0.021704148109978283,0,1,0,1,0
2024-09-15,Google Ads,Video,SaaS,Germany,127179,5125,0.0403,2.22,11377.5,87,130.78,5905.23,0.52,0.016975609756097562,0.519027027027027,0.01815314497606082,11.753358684821398,0.08946052414313684,0,0,3,4,2
2024-07-18,Google Ads,Shopping,Fintech,USA,20797,846,0.0407,1.08,913.68,56,16.32,11660.97,12.76,0.06619385342789598,12.762641187286578,0.03768515029152751,9.942612107220178,0.04393325960475068,1,0,2,2,6
2024-08-13,Meta Ads,Shopping,E-commerce,USA,188201,5627,0.0299,1.88,10578.76,77,137.39,14242.93,1.35,0.01368402345832593,1.3463704630788487,0.015904246859443163,12.145271133069512,0.05620990324174686,0,1,2,0,6
2024-06-03,TikTok Ads,Shopping,E-commerce,Canada,77726,2557,0.0329,0.49,1252.93,37,33.86,2932.31,2.34,0.014470082127493155,2.340362191024239,0.06714272011689772,11.260957966342442,0.016119831201914417,0,2,2,0,1
